df_hash,22ZHK4.0K8Q7Z
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.XHK9
person_label,V147
date_time_start,2026-06-08_17-10-02.041000_+03
date_time_start_unix,1780920602.041
date_time_end,2026-06-08_17-29-24.124000_+03
length_difference_noticed,no

time,acc_mag
708.166,1.030
708.196,1.029
708.226,1.021
708.256,1.025
708.286,1.032
708.316,1.027
708.346,1.031
708.376,1.029
708.406,1.026
708.436,1.030
708.466,1.026
708.496,1.030
708.526,1.029
708.556,1.029
708.586,1.031
708.616,1.029
708.646,1.030
708.676,1.031
708.706,1.029
708.736,1.026
708.766,1.028
708.796,1.032
708.826,1.031
708.856,1.027
708.886,1.033
708.916,1.022
708.946,1.029
708.976,1.038
709.006,1.024
709.036,1.026
709.066,1.030
709.096,1.028
709.126,1.034
709.156,1.032
709.186,1.027
709.216,1.021
709.246,1.027
709.276,1.030
709.306,1.029
709.336,1.029
709.366,1.030
709.396,1.030
709.426,1.027
709.456,1.029
709.486,1.026
709.516,1.026
709.546,1.029
709.576,1.030
709.606,1.030
709.636,1.026
709.666,1.029
709.696,1.026
709.726,1.029
709.756,1.027
709.786,1.021
709.816,1.027
709.846,1.036
709.876,1.021
709.906,1.033
709.936,1.038
709.966,1.024
709.996,1.024
710.026,1.028
710.056,1.029
710.086,1.030
710.116,1.032
710.146,1.028
710.176,1.021
710.206,1.032
710.236,1.029
710.266,1.028
710.296,1.028
710.326,1.029
710.356,1.029
710.386,1.027
710.416,1.027
710.446,1.027
710.476,1.030
710.506,1.033
710.536,1.027
710.566,1.029
710.596,1.030
710.626,1.033
710.656,1.027
710.686,1.025
710.716,1.035
710.746,1.024
710.776,1.022
710.806,1.040
710.836,1.031
710.866,1.021
710.896,1.030
710.926,1.029
710.956,1.031
710.986,1.031
711.016,1.025
711.046,1.031
711.076,1.029
711.106,1.030
711.136,1.027
711.166,1.027
711.196,1.028
711.226,1.026
711.256,1.026
711.286,1.027
711.316,1.029
711.346,1.029
711.376,1.027
711.406,1.029
711.436,1.024
711.466,1.029
711.496,1.029
711.526,1.027
711.556,1.030
711.586,1.026
711.616,1.029
711.646,1.030
711.676,1.021
711.706,1.032
711.736,1.022
711.766,1.032
711.796,1.033
711.826,1.024
711.856,1.027
711.886,1.029
711.916,1.028
711.946,1.029
711.976,1.029
712.006,1.027
712.036,1.024
712.066,1.024
712.096,1.032
712.126,1.027
712.156,1.030
712.186,1.028
712.216,1.028
712.246,1.030
712.276,1.028
712.306,1.028
712.336,1.027
712.366,1.026
712.396,1.029
712.426,1.029
712.456,1.029
712.486,1.030
712.516,1.029
712.546,1.028
712.576,1.027
712.606,1.031
712.636,1.032
712.666,1.028
712.696,1.025
712.726,1.028
712.756,1.024
712.786,1.031
712.816,1.035
712.846,1.024
712.876,1.031
712.906,1.026
712.936,1.027
712.966,1.030
712.996,1.029
713.026,1.030
713.056,1.022
713.086,1.021
713.116,1.031
713.146,1.029
713.176,1.028
713.206,1.026
713.236,1.027
713.266,1.030
713.296,1.026
713.326,1.025
713.356,1.030
713.386,1.028
713.416,1.026
713.446,1.030
713.476,1.026
713.506,1.029
713.536,1.031
713.566,1.028
713.596,1.029
713.626,1.025
713.656,1.026
713.686,1.026
713.716,1.024
713.746,1.027
713.776,1.021
713.806,1.032
713.836,1.034
713.866,1.021
713.896,1.030
713.926,1.024
713.956,1.028
713.986,1.033
714.016,1.028
714.046,1.028
714.076,1.021
714.106,1.030
714.136,1.026
714.166,1.027
714.196,1.030
714.226,1.027
714.256,1.027
714.286,1.028
714.316,1.026
714.346,1.027
714.376,1.028
714.406,1.025
714.436,1.025
714.466,1.028
714.496,1.031
714.526,1.029
714.556,1.030
714.586,1.031
714.616,1.028
714.646,1.032
714.676,1.029
714.706,1.026
714.736,1.026
714.766,1.028
714.796,1.022
714.826,1.039
714.856,1.033
714.886,1.021
714.916,1.029
714.946,1.027
714.976,1.027
715.006,1.032
715.036,1.029
715.066,1.030
715.096,1.025
715.126,1.031
715.156,1.029
715.186,1.026
715.216,1.030
715.246,1.023
715.276,1.024
715.306,1.028
715.336,1.028
715.366,1.025
715.396,1.027
715.426,1.029
715.456,1.029
715.486,1.031
715.516,1.027
715.546,1.025
715.576,1.027
715.606,1.027
715.636,1.032
715.666,1.028
715.696,1.028
715.726,1.026
715.756,1.031
715.786,1.023
715.816,1.033
715.846,1.033
715.876,1.017
715.906,1.023
715.936,1.027
715.966,1.026
715.996,1.035
716.026,1.029
716.056,1.026
716.086,1.022
716.116,1.029
716.146,1.029
716.176,1.027
716.206,1.031
716.236,1.026
716.266,1.027
716.296,1.025
716.326,1.028
716.356,1.025
716.386,1.028
716.416,1.028
716.446,1.028
716.476,1.028
716.506,1.028
716.536,1.026
716.566,1.027
716.596,1.027
716.626,1.026
716.656,1.031
716.686,1.026
716.716,1.027
716.746,1.034
716.776,1.020
716.806,1.025
716.836,1.037
716.866,1.026
716.896,1.026
716.926,1.028
716.956,1.025
716.986,1.030
717.016,1.030
717.046,1.024
717.076,1.019
717.106,1.028
717.136,1.030
717.166,1.028
717.196,1.030
717.226,1.031
717.256,1.026
717.286,1.022
717.316,1.028
717.346,1.030
717.376,1.028
717.406,1.029
717.436,1.028
717.466,1.029
717.496,1.029
717.526,1.029
717.556,1.028
717.586,1.028
717.616,1.030
717.646,1.030
717.676,1.028
717.706,1.023
717.736,1.038
717.766,1.023
717.796,1.024
717.826,1.041
717.856,1.024
717.886,1.023
717.916,1.027
717.946,1.027
717.976,1.028
718.006,1.028
718.036,1.027
718.066,1.022
718.096,1.024
718.126,1.027
718.156,1.027
718.186,1.030
718.216,1.028
718.246,1.026
718.276,1.024
718.306,1.027
718.336,1.028
718.366,1.027
718.396,1.025
718.426,1.025
718.456,1.029
718.486,1.029
718.516,1.027
718.546,1.026
718.576,1.025
718.606,1.028
718.636,1.029
718.666,1.029
718.696,1.025
718.726,1.033
718.756,1.025
718.786,1.018
718.816,1.038
718.846,1.029
718.876,1.021
718.906,1.029
718.936,1.025
718.966,1.025
718.996,1.029
719.026,1.031
719.056,1.027
719.086,1.025
719.116,1.034
719.146,1.028
719.176,1.028
719.206,1.028
719.236,1.027
719.266,1.027
719.296,1.023
719.326,1.027
719.356,1.025
719.386,1.026
719.416,1.027
719.446,1.031
719.476,1.029
719.506,1.029
719.536,1.025
719.566,1.026
719.596,1.028
719.626,1.027
719.656,1.028
719.686,1.026
719.716,1.023
719.746,1.034
719.776,1.021
719.806,1.033
719.836,1.038
719.866,1.021
719.896,1.026
719.926,1.027
719.956,1.027
719.986,1.032
720.016,1.031
720.046,1.026
720.076,1.020
720.106,1.025
720.136,1.029
720.166,1.024
720.196,1.030
720.226,1.027
720.256,1.026
720.286,1.022
720.316,1.027
720.346,1.030
720.376,1.030
720.406,1.031
720.436,1.027
720.466,1.029
720.496,1.026
720.526,1.027
720.556,1.031
720.586,1.028
720.616,1.025
720.646,1.026
720.676,1.026
720.706,1.026
720.736,1.028
720.766,1.023
720.796,1.021
720.826,1.039
720.856,1.028
720.886,1.017
720.916,1.027
720.946,1.025
720.976,1.030
721.006,1.029
721.036,1.027
721.066,1.030
721.096,1.021
721.126,1.029
721.156,1.026
721.186,1.027
721.216,1.030
721.246,1.025
721.276,1.028
721.306,1.026
721.336,1.025
721.366,1.025
721.396,1.026
721.426,1.030
721.456,1.027
721.486,1.028
721.516,1.029
721.546,1.028
721.576,1.027
721.606,1.026
721.636,1.026
721.666,1.032
721.696,1.028
721.726,1.023
721.756,1.031
721.786,1.024
721.816,1.029
721.846,1.035
721.876,1.021
721.906,1.024
721.936,1.029
721.966,1.030
721.996,1.031
722.026,1.030
722.056,1.024
722.086,1.024
722.116,1.025
722.146,1.027
722.176,1.027
722.206,1.028
722.236,1.027
722.266,1.026
722.296,1.025
722.326,1.025
722.356,1.028
722.386,1.027
722.416,1.028
722.446,1.025
722.476,1.028
722.506,1.029
722.536,1.031
722.566,1.029
722.596,1.026
722.626,1.027
722.656,1.027
722.686,1.028
722.716,1.029
722.746,1.024
722.776,1.034
722.806,1.023
722.836,1.028
722.866,1.033
722.896,1.021
722.926,1.026
722.956,1.029
722.986,1.023
723.016,1.032
723.046,1.029
723.076,1.027
723.106,1.022
723.136,1.027
723.166,1.030
723.196,1.029
723.226,1.030
723.256,1.022
723.286,1.026
723.316,1.027
723.346,1.028
723.376,1.028
723.406,1.028
723.436,1.027
723.466,1.024
723.496,1.027
723.526,1.029
723.556,1.028
723.586,1.028
723.616,1.027
723.646,1.028
723.676,1.028
723.706,1.028
723.736,1.027
723.766,1.025
723.796,1.026
723.826,1.021
723.856,1.035
723.886,1.027
723.916,1.020
723.946,1.032
723.976,1.027
724.006,1.026
724.036,1.032
724.066,1.027
724.096,1.027
724.126,1.021
724.156,1.031
724.186,1.026
724.216,1.024
724.246,1.028
724.276,1.024
724.306,1.026
724.336,1.027
724.366,1.027
724.396,1.031
724.426,1.023
724.456,1.027
724.486,1.028
724.516,1.027
724.546,1.026
724.576,1.026
724.606,1.028
724.636,1.027
724.666,1.027
724.696,1.030
724.726,1.028
724.756,1.027
724.786,1.031
724.816,1.026
724.846,1.021
724.876,1.035
724.906,1.029
724.936,1.022
724.966,1.028
724.996,1.028
725.026,1.027
725.056,1.029
725.086,1.028
725.116,1.024
725.146,1.027
725.176,1.032
725.206,1.028
725.236,1.029
725.266,1.030
725.296,1.029
725.326,1.022
725.356,1.025
725.386,1.027
725.416,1.028
725.446,1.027
725.476,1.029
725.506,1.023
725.536,1.027
725.566,1.030
725.596,1.028
725.626,1.026
725.656,1.028
725.686,1.030
725.716,1.029
725.746,1.030
725.776,1.020
725.806,1.022
725.836,1.039
725.866,1.021
725.896,1.017
725.926,1.023
725.956,1.029
725.986,1.030
726.016,1.029
726.046,1.025
726.076,1.022
726.106,1.025
726.136,1.027
726.166,1.025
726.196,1.022
726.226,1.028
726.256,1.028
726.286,1.029
726.316,1.026
726.346,1.023
726.376,1.025
726.406,1.026
726.436,1.026
726.466,1.030
726.496,1.031
726.526,1.027
726.556,1.026
726.586,1.024
726.616,1.026
726.646,1.034
726.676,1.023
726.706,1.027
726.736,1.038
726.766,1.029
726.796,1.021
726.826,1.031
726.856,1.025
726.886,1.026
726.916,1.028
726.946,1.028
726.976,1.028
727.006,1.029
727.036,1.031
727.066,1.027
727.096,1.026
727.126,1.029
727.156,1.029
727.186,1.025
727.216,1.028
727.246,1.030
727.276,1.025
727.306,1.027
727.336,1.027
727.366,1.028
727.396,1.029
727.426,1.030
727.456,1.029
727.486,1.027
727.516,1.023
727.546,1.030
727.576,1.022
727.606,1.030
727.636,1.026
727.666,1.021
727.696,1.036
727.726,1.029
727.756,1.023
727.786,1.029
727.816,1.025
727.846,1.029
727.876,1.027
727.906,1.028
727.936,1.026
727.966,1.019
727.996,1.032
728.026,1.031
728.056,1.028
728.086,1.028
728.116,1.028
728.146,1.027
728.176,1.029
728.206,1.027
728.236,1.029
728.266,1.026
728.296,1.029
728.326,1.030
728.356,1.029
728.386,1.029
728.416,1.026
728.446,1.026
728.476,1.026
728.506,1.027
728.536,1.028
728.566,1.026
728.596,1.024
728.626,1.032
728.656,1.021
728.686,1.029
728.716,1.037
728.746,1.021
728.776,1.025
728.806,1.029
728.836,1.027
728.866,1.025
728.896,1.028
728.926,1.026
728.956,1.019
728.986,1.024
729.016,1.031
729.046,1.024
729.076,1.025
729.106,1.025
729.136,1.026
729.166,1.026
729.196,1.027
729.226,1.023
729.256,1.031
729.286,1.028
729.316,1.027
729.346,1.027
729.376,1.028
729.406,1.027
729.436,1.025
729.466,1.029
729.496,1.029
729.526,1.026
729.556,1.026
729.586,1.023
729.616,1.033
729.646,1.023
729.676,1.030
729.706,1.034
729.736,1.021
729.766,1.024
729.796,1.027
729.826,1.024
729.856,1.030
729.886,1.029
729.916,1.025
729.946,1.019
729.976,1.024
730.006,1.029
730.036,1.026
730.066,1.028
730.096,1.030
730.126,1.028
730.156,1.027
730.186,1.023
730.216,1.026
730.246,1.026
730.276,1.030
730.306,1.028
730.336,1.029
730.366,1.027
730.396,1.027
730.426,1.028
730.456,1.025
730.486,1.027
730.516,1.028
730.546,1.027
730.576,1.025
730.606,1.025
730.636,1.020
730.666,1.033
730.696,1.036
730.726,1.021
730.756,1.028
730.786,1.027
730.816,1.026
730.846,1.031
730.876,1.029
730.906,1.030
730.936,1.020
730.966,1.033
730.996,1.029
731.026,1.023
731.056,1.027
731.086,1.029
731.116,1.025
731.146,1.029
731.176,1.025
731.206,1.029
731.236,1.027
731.266,1.029
731.296,1.027
731.326,1.029
731.356,1.032
731.386,1.027
731.416,1.025
731.446,1.027
731.476,1.027
731.506,1.030
731.536,1.025
731.566,1.030
731.596,1.021
731.626,1.025
731.656,1.039
731.686,1.025
731.716,1.023
731.746,1.028
731.776,1.023
731.806,1.027
731.836,1.030
731.866,1.027
731.896,1.017
731.926,1.026
731.956,1.031
731.986,1.026
732.016,1.031
732.046,1.028
732.076,1.027
732.106,1.026
732.136,1.027
732.166,1.027
732.196,1.025
732.226,1.025
732.256,1.030
732.286,1.025
732.316,1.025
732.346,1.027
732.376,1.026
732.406,1.025
732.436,1.025
732.466,1.027
732.496,1.027
732.526,1.029
732.556,1.027
732.586,1.022
732.616,1.037
732.646,1.032
732.676,1.022
732.706,1.024
732.736,1.027
732.766,1.026
732.796,1.030
732.826,1.030
732.856,1.030
732.886,1.027
732.916,1.029
732.946,1.027
732.976,1.026
733.006,1.029
733.036,1.032
733.066,1.028
733.096,1.026
733.126,1.026
733.156,1.025
733.186,1.025
733.216,1.025
733.246,1.025
733.276,1.027
733.306,1.023
733.336,1.030
733.366,1.028
733.396,1.026
733.426,1.024
733.456,1.032
733.486,1.019
733.516,1.025
733.546,1.038
733.576,1.022
733.606,1.021
733.636,1.027
733.666,1.029
733.696,1.027
733.726,1.028
733.756,1.028
733.786,1.024
733.816,1.035
733.846,1.026
733.876,1.024
733.906,1.027
733.936,1.028
733.966,1.024
733.996,1.028
734.026,1.028
734.056,1.027
734.086,1.020
734.116,1.026
734.146,1.031
734.176,1.028
734.206,1.027
734.236,1.025
734.266,1.024
734.296,1.032
734.326,1.021
734.356,1.020
734.386,1.038
734.416,1.028
734.446,1.021
734.476,1.030
734.506,1.026
734.536,1.025
734.566,1.026
734.596,1.026
734.626,1.028
734.656,1.026
734.686,1.029
734.716,1.026
734.746,1.022
734.776,1.028
734.806,1.029
734.836,1.027
734.866,1.026
734.896,1.025
734.926,1.027
734.956,1.025
734.986,1.027
735.016,1.027
735.046,1.031
735.076,1.026
735.106,1.026
735.136,1.026
735.166,1.028
735.196,1.027
735.226,1.021
735.256,1.032
735.286,1.023
735.316,1.029
735.346,1.035
735.376,1.023
735.406,1.023
735.436,1.029
735.466,1.026
735.496,1.027
735.526,1.025
735.556,1.026
735.586,1.022
735.616,1.021
735.646,1.033
735.676,1.026
735.706,1.027
735.736,1.026
735.766,1.026
735.796,1.028
735.826,1.030
735.856,1.025
735.886,1.026
735.916,1.027
735.946,1.025
735.976,1.030
736.006,1.028
736.036,1.029
736.066,1.026
736.096,1.027
736.126,1.025
736.156,1.029
736.186,1.027
736.216,1.026
736.246,1.031
736.276,1.024
736.306,1.021
736.336,1.037
736.366,1.028
736.396,1.020
736.426,1.030
736.456,1.022
736.486,1.027
736.516,1.032
736.546,1.027
736.576,1.025
736.606,1.024
736.636,1.035
736.666,1.027
736.696,1.027
736.726,1.026
736.756,1.027
736.786,1.027
736.816,1.028
736.846,1.027
736.876,1.024
736.906,1.026
736.936,1.032
736.966,1.025
736.996,1.025
737.026,1.029
737.056,1.024
737.086,1.025
737.116,1.027
737.146,1.028
737.176,1.025
737.206,1.028
737.236,1.023
737.266,1.027
737.296,1.022
737.326,1.029
737.356,1.037
737.386,1.026
737.416,1.025
737.446,1.030
737.476,1.026
737.506,1.026
737.536,1.027
737.566,1.026
737.596,1.026
737.626,1.025
737.656,1.025
737.686,1.028
737.716,1.033
737.746,1.028
737.776,1.025
737.806,1.026
737.836,1.026
737.866,1.026
737.896,1.027
737.926,1.026
737.956,1.028
737.986,1.028
738.016,1.031
738.046,1.029
738.076,1.027
738.106,1.026
738.136,1.025
738.166,1.027
738.196,1.031
738.226,1.020
738.256,1.027
738.286,1.036
738.316,1.026
738.346,1.017
738.376,1.026
738.406,1.026
738.436,1.026
738.466,1.030
738.496,1.033
738.526,1.021
738.556,1.026
738.586,1.029
738.616,1.027
738.646,1.029
738.676,1.032
738.706,1.026
738.736,1.024
738.766,1.026
738.796,1.028
738.826,1.023
738.856,1.027
738.886,1.028
738.916,1.030
738.946,1.023
738.976,1.027
739.006,1.026
739.036,1.028
739.066,1.028
739.096,1.022
739.126,1.032
739.156,1.021
739.186,1.028
739.216,1.038
739.246,1.021
739.276,1.026
739.306,1.028
739.336,1.027
739.366,1.030
739.396,1.027
739.426,1.026
739.456,1.024
739.486,1.024
739.516,1.032
739.546,1.028
739.576,1.025
739.606,1.026
739.636,1.030
739.666,1.024
739.696,1.027
739.726,1.029
739.756,1.028
739.786,1.026
739.816,1.029
739.846,1.025
739.876,1.030
739.906,1.028
739.936,1.027
739.966,1.029
739.996,1.026
740.026,1.025
740.056,1.027
740.086,1.027
740.116,1.021
740.146,1.030
740.176,1.027
740.206,1.024
740.236,1.038
740.266,1.021
740.296,1.027
740.326,1.030
740.356,1.026
740.386,1.027
740.416,1.027
740.446,1.027
740.476,1.026
740.506,1.025
740.536,1.032
740.566,1.026
740.596,1.027
740.626,1.029
740.656,1.025
740.686,1.028
740.716,1.025
740.746,1.027
740.776,1.025
740.806,1.027
740.836,1.029
740.866,1.031
740.896,1.029
740.926,1.025
740.956,1.027
740.986,1.025
741.016,1.027
741.046,1.027
741.076,1.025
741.106,1.025
741.136,1.023
741.166,1.029
741.196,1.025
741.226,1.022
741.256,1.036
741.286,1.031
741.316,1.021
741.346,1.024
741.376,1.024
741.406,1.027
741.436,1.032
741.466,1.027
741.496,1.027
741.526,1.025
741.556,1.033
741.586,1.027
741.616,1.028
741.646,1.029
741.676,1.027
741.706,1.025
741.736,1.028
741.766,1.025
741.796,1.026
741.826,1.025
741.856,1.027
741.886,1.029
741.916,1.027
741.946,1.025
741.976,1.025
742.006,1.026
742.036,1.027
742.066,1.024
742.096,1.029
742.126,1.024
742.156,1.023
742.186,1.019
742.216,1.037
742.246,1.032
742.276,1.019
742.306,1.025
742.336,1.033
742.366,1.025
742.396,1.030
742.426,1.026
742.456,1.027
742.486,1.025
742.516,1.030
742.546,1.026
742.576,1.026
742.606,1.029
742.636,1.028
742.666,1.025
742.696,1.027
742.726,1.026
742.756,1.027
742.786,1.025
742.816,1.026
742.846,1.027
742.876,1.027
742.906,1.029
742.936,1.026
742.966,1.028
742.996,1.028
743.026,1.029
743.056,1.026
743.086,1.032
743.116,1.022
743.146,1.024
743.176,1.035
743.206,1.022
743.236,1.021
743.266,1.030
743.296,1.025
743.326,1.029
743.356,1.029
743.386,1.025
743.416,1.025
743.446,1.028
743.476,1.033
743.506,1.026
743.536,1.026
743.566,1.026
743.596,1.024
743.626,1.026
743.656,1.024
743.686,1.026
743.716,1.026
743.746,1.026
743.776,1.029
743.806,1.026
743.836,1.026
743.866,1.028
743.896,1.028
743.926,1.027
743.956,1.026
743.986,1.026
744.016,1.027
744.046,1.026
744.076,1.028
744.106,1.025
744.136,1.021
744.166,1.036
744.196,1.028
744.226,1.020
744.256,1.028
744.286,1.028
744.316,1.027
744.346,1.029
744.376,1.027
744.406,1.025
744.436,1.019
744.466,1.026
744.496,1.027
744.526,1.029
744.556,1.026
744.586,1.023
744.616,1.026
744.646,1.024
744.676,1.026
744.706,1.027
744.736,1.026
744.766,1.026
744.796,1.027
744.826,1.027
744.856,1.030
744.886,1.024
744.916,1.027
744.946,1.025
744.976,1.028
745.006,1.028
745.036,1.028
745.066,1.027
745.096,1.026
745.126,1.026
745.156,1.019
745.186,1.035
745.216,1.030
745.246,1.019
745.276,1.023
745.306,1.028
745.336,1.030
745.366,1.030
745.396,1.028
745.426,1.029
745.456,1.018
745.486,1.026
745.516,1.027
745.546,1.025
745.576,1.027
745.606,1.025
745.636,1.026
745.666,1.026
745.696,1.029
745.726,1.026
745.756,1.025
745.786,1.026
745.816,1.026
745.846,1.028
745.876,1.029
745.906,1.024
745.936,1.026
745.966,1.024
745.996,1.027
746.026,1.024
746.056,1.027
746.086,1.024
746.116,1.030
746.146,1.025
746.176,1.021
746.206,1.040
746.236,1.026
746.266,1.016
746.296,1.028
746.326,1.027
746.356,1.029
746.386,1.026
746.416,1.026
746.446,1.025
746.476,1.023
746.506,1.032
746.536,1.026
746.566,1.029
746.596,1.029
746.626,1.026
746.656,1.028
746.686,1.029
746.716,1.028
746.746,1.023
746.776,1.024
746.806,1.030
746.836,1.027
746.866,1.029
746.896,1.027
746.926,1.027
746.956,1.027
746.986,1.027
747.016,1.027
747.046,1.026
747.076,1.023
747.106,1.023
747.136,1.030
747.166,1.021
747.196,1.024
747.226,1.036
747.256,1.025
747.286,1.020
747.316,1.027
747.346,1.028
747.376,1.028
747.406,1.031
747.436,1.027
747.466,1.022
747.496,1.025
747.526,1.035
747.556,1.025
747.586,1.028
747.616,1.029
747.646,1.026
747.676,1.029
747.706,1.027
747.736,1.024
747.766,1.026
747.796,1.027
747.826,1.030
747.856,1.027
747.886,1.025
747.916,1.028
747.946,1.025
747.976,1.027
748.006,1.029
748.036,1.027
748.066,1.026
748.096,1.025
748.126,1.025
748.156,1.031
748.186,1.021
748.216,1.035
748.246,1.034
748.276,1.020
748.306,1.026
748.336,1.026
748.366,1.023
748.396,1.029
748.426,1.027
748.456,1.027
748.486,1.021
748.516,1.030
748.546,1.026
748.576,1.026
748.606,1.028
748.636,1.029
748.666,1.026
748.696,1.026
748.726,1.027
748.756,1.028
748.786,1.027
748.816,1.027
748.846,1.027
748.876,1.027
748.906,1.028
748.936,1.027
748.966,1.027
748.996,1.026
749.026,1.028
749.056,1.024
749.086,1.026
749.116,1.027
749.146,1.027
749.176,1.024
749.206,1.017
749.236,1.040
749.266,1.030
749.296,1.018
749.326,1.024
749.356,1.024
749.386,1.027
749.416,1.029
749.446,1.029
749.476,1.026
749.506,1.025
749.536,1.029
749.566,1.026
749.596,1.027
749.626,1.029
749.656,1.027
749.686,1.024
749.716,1.027
749.746,1.029
749.776,1.026
749.806,1.028
749.836,1.028
749.866,1.029
749.896,1.027
749.926,1.027
749.956,1.027
749.986,1.027
750.016,1.027
750.046,1.026
750.076,1.033
750.106,1.019
750.136,1.025
750.166,1.033
750.196,1.021
750.226,1.025
750.256,1.033
750.286,1.024
750.316,1.025
750.346,1.027
750.376,1.030
750.406,1.024
750.436,1.027
750.466,1.025
750.496,1.026
750.526,1.026
750.556,1.029
750.586,1.028
750.616,1.025
750.646,1.029
750.676,1.027
750.706,1.026
750.736,1.027
750.766,1.032
750.796,1.029
750.826,1.026
750.856,1.027
750.886,1.029
750.916,1.027
750.946,1.029
750.976,1.025
751.006,1.025
751.036,1.033
751.066,1.024
751.096,1.016
751.126,1.035
751.156,1.030
751.186,1.021
751.216,1.025
751.246,1.026
751.276,1.025
751.306,1.030
751.336,1.027
751.366,1.029
751.396,1.022
751.426,1.031
751.456,1.029
751.486,1.026
751.516,1.030
751.546,1.026
751.576,1.026
751.606,1.024
751.636,1.027
751.666,1.026
751.696,1.028
751.726,1.027
751.756,1.025
751.786,1.029
751.816,1.028
751.846,1.027
751.876,1.026
751.906,1.028
751.936,1.027
751.966,1.029
751.996,1.029
752.026,1.023
752.056,1.029
752.086,1.026
752.116,1.021
752.146,1.035
752.176,1.030
752.206,1.017
752.236,1.030
752.266,1.027
752.296,1.026
752.326,1.034
752.356,1.029
752.386,1.027
752.416,1.020
752.446,1.027
752.476,1.031
752.506,1.025
752.536,1.027
752.566,1.024
752.596,1.027
752.626,1.022
752.656,1.030
752.686,1.027
